pond_id,region,date,measurement_type,time,group,pond_type,staff_member,equipment,is_follow_up,dissolved_oxygen_mg_l,ph,ammonia_tan_mg_l,ammonia_nh3_mg_l,ammonia_tan_as_nh3_mg_l,turbidity_cm,temperature_c,water_color,tds_ppt,weather,is_in_range,parameters_out_of_range,corrective_action_requested,corrective_action_implemented,corrective_action_effective
pond_b17567d5,West Godavari,2021-12-04,Evening,17:08,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,11.1,8.39,,,,17.0,28.4,Light brown,,,False,Turbidity,,,
pond_7127c135,West Godavari,2021-12-04,Evening,16:59,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,10.0,8.38,,,,18.0,28.1,Light brown,,,False,Turbidity,,,
pond_0b18540f,West Godavari,2021-12-04,Evening,16:49,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,8.1,8.11,,,,25.0,29.1,Light brown,,,True,,,,
pond_5f9e292b,West Godavari,2021-12-04,Evening,16:30,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,11.0,8.31,,,,23.0,29.6,Light brown,,,True,,,,
pond_b17567d5,West Godavari,2021-12-04,Morning,07:25,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,4.2,7.96,0.05,,,17.0,27.3,Light brown,2.039,,False,Turbidity,,,
pond_7127c135,West Godavari,2021-12-04,Morning,07:19,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,4.2,8.29,0.05,,,18.0,27.2,Light brown,2.222,,False,Turbidity,,,
pond_0b18540f,West Godavari,2021-12-04,Morning,07:07,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,3.5,8.02,0.05,,,24.0,27.4,Light brown,2.225,,True,,,,
pond_5f9e292b,West Godavari,2021-12-04,Morning,06:45,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,4.8,7.87,0.05,,,21.0,27.7,Light brown,1.169,,True,,,,
pond_91c4302d,Nellore,2021-12-03,Evening,17:35,Ara v1 2 weekly,Control,Chandu,Taiwan,False,11.1,7.7,,,,49.0,27.0,Dark green,,,True,,,,
pond_d01750af,Nellore,2021-12-03,Evening,17:10,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,14.3,7.58,,,,47.0,27.7,Light green,,,False,Dissolved Oxygen,,,
pond_91c4302d,Nellore,2021-12-03,Morning,07:22,Ara v1 2 weekly,Control,Chandu,Taiwan,False,5.6,7.72,,,,49.0,27.0,Dark green,0.4,,False,Dissolved Oxygen,,,
pond_d01750af,Nellore,2021-12-03,Morning,07:01,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,7.4,7.79,,,,47.0,26.8,Light green,0.66,,False,Dissolved Oxygen,,,
pond_c0b647c8,Nellore,2021-12-02,Evening,17:20,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,8.4,8.17,,,,28.0,27.5,Dark green,,,True,,,,
pond_a10e5445,Nellore,2021-12-02,Evening,17:09,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,10.8,8.2,,,,26.0,27.7,Dark green,,,True,,,,
pond_3be25c81,Nellore,2021-12-02,Evening,17:03,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,12.3,8.05,,,,24.0,27.1,Dark green,,,False,Dissolved Oxygen,,,
pond_c0b647c8,Nellore,2021-12-02,Morning,07:10,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,5.4,8.14,,,,28.0,26.7,Dark green,0.73,,False,Dissolved Oxygen,,,
pond_a10e5445,Nellore,2021-12-02,Morning,06:58,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,3.3,7.94,,,,26.0,26.7,Dark green,0.96,,True,,,,
pond_3be25c81,Nellore,2021-12-02,Morning,06:51,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,3.4,8.1,,,,24.0,26.1,Dark green,0.79,,True,,,,
pond_2e1713ae,Nellore,2021-11-29,Morning,06:45,Ara v1 2 weekly,Treatment,unknown,,False,3.9,7.89,,,,28.0,29.4,,1.11,,True,,,,
pond_7db27355,West Godavari,2021-11-28,Evening,17:45,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,9.8,8.1,,,,15.0,32.2,Light brown,,,False,Turbidity,,,
pond_f3c7ba43,West Godavari,2021-11-28,Evening,17:33,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,8.4,7.78,,,,16.0,31.9,Light brown,,,False,Turbidity,,,
pond_3be25c81,Nellore,2021-11-28,Evening,17:15,Ara v1 2 weekly,Treatment,unknown,,False,,,,,,34.0,31.3,,,,True,,,,
pond_43720001,Nellore,2021-11-28,Evening,17:02,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,3.7,7.92,,,,29.0,29.0,Light green,,,False,Dissolved Oxygen,,,
pond_c8cfdcb5,West Godavari,2021-11-28,Evening,17:00,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,10.0,8.02,,,,24.0,31.3,Light brown,,,True,,,,
pond_9af26ee3,Nellore,2021-11-28,Evening,16:50,Ara v1 2 weekly,Treatment,unknown,,False,,,,,,30.0,31.7,,1.06,,True,,,,
pond_7b5c9c53,West Godavari,2021-11-28,Evening,16:47,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,9.1,7.79,,,,17.0,30.7,Light brown,,,False,Turbidity,,,
pond_2f7733e2,Nellore,2021-11-28,Evening,16:45,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,4.0,7.9,,,,44.0,28.1,Light green,,,False,Dissolved Oxygen,,,
pond_1c92418d,Nellore,2021-11-28,Evening,16:30,Ara v1 2 weekly,Control,Chandu,Taiwan,False,3.7,7.97,,,,30.0,28.1,Dark green,,,False,Dissolved Oxygen,,,
pond_7db27355,West Godavari,2021-11-28,Morning,07:26,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,3.5,7.92,0.05,,,15.0,29.4,Light brown,0.316,,False,Turbidity,,,
pond_f3c7ba43,West Godavari,2021-11-28,Morning,07:20,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,3.5,7.56,0.05,,,16.0,29.1,Light brown,0.221,,False,Turbidity,,,
pond_43720001,Nellore,2021-11-28,Morning,07:19,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,1.0,7.6,,,,29.0,26.0,Light green,0.49,,False,Dissolved Oxygen,Aeration for one day,True,True
pond_a10e5445,Nellore,2021-11-28,Morning,07:15,Ara v1 2 weekly,Treatment,unknown,,False,,,,,,37.0,28.9,,,,True,,,,
pond_cf53cb6f,Nellore,2021-11-28,Morning,07:15,Ara v1 2 weekly,Treatment,unknown,,False,,,,,,28.0,28.9,,1.56,,True,,,,
pond_2f7733e2,Nellore,2021-11-28,Morning,07:11,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,1.6,7.52,,,,44.0,26.5,Light green,0.74,,False,Dissolved Oxygen,Aeration for one day,True,False
pond_1c92418d,Nellore,2021-11-28,Morning,07:06,Ara v1 2 weekly,Control,Chandu,Taiwan,False,1.0,7.29,0.0,,,30.0,27.0,Dark green,0.92,,False,Dissolved Oxygen,,,
pond_5773604b,Nellore,2021-11-28,Morning,07:03,Ara v1 2 weekly,Treatment,unknown,,False,,,,,,33.0,30.0,,0.83,,True,,,,
pond_c8cfdcb5,West Godavari,2021-11-28,Morning,06:48,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,4.5,7.99,0.05,,,27.0,29.7,Light brown,0.634,,True,,,,
pond_7b5c9c53,West Godavari,2021-11-28,Morning,06:26,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,4.1,7.71,0.05,,,17.0,30.7,Light brown,0.486,,False,Turbidity,,,
pond_fde7b1e2,Nellore,2021-11-27,Evening,17:27,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,6.1,7.96,,,,48.0,29.1,Light green,,,False,Dissolved Oxygen,,,
pond_373669d6,Nellore,2021-11-27,Evening,17:13,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,6.1,8.23,,,,85.0,29.6,Light green,,,False,"Dissolved Oxygen, Turbidity",Requested during morning measurement,,
pond_da579dd5,Nellore,2021-11-27,Evening,16:58,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,4.1,8.0,,,,35.0,29.4,Light green,,,False,Dissolved Oxygen,Aeration for one day,,
pond_419f7325,Nellore,2021-11-27,Evening,16:46,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,5.5,7.98,,,,132.0,29.4,Light green,,,False,"Dissolved Oxygen, Turbidity",Water exchange (inflow & outflow),,
pond_fde7b1e2,Nellore,2021-11-27,Morning,07:26,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,2.0,8.16,,,,48.0,27.4,Light green,0.61,,False,Dissolved Oxygen,,,
pond_373669d6,Nellore,2021-11-27,Morning,07:06,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,1.5,8.33,,,,85.0,28.0,Light green,0.96,,False,"Dissolved Oxygen, Turbidity",Aeration for one day,True,True
pond_da579dd5,Nellore,2021-11-27,Morning,06:27,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,0.7,7.77,,,,35.0,27.5,Light green,0.68,,False,Dissolved Oxygen,Aeration for one day,True,False
pond_419f7325,Nellore,2021-11-27,Morning,06:16,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,3.0,7.42,,,,132.0,27.8,Light green,0.61,,False,Turbidity,Requested during morning measurement,False,
pond_891bf2fe,Nellore,2021-11-26,Evening,17:03,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,9.7,7.97,,,,31.0,28.9,Dark green,,,True,,Water exchange (inflow & outflow),False,
pond_299152dc,Nellore,2021-11-26,Evening,16:49,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,9.3,8.34,,,,24.0,28.8,Light green,,,True,,,,
pond_b842374c,Nellore,2021-11-26,Evening,16:49,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,5.3,8.06,,,,32.0,29.3,Light green,,,False,Dissolved Oxygen,,,
pond_299152dc,Nellore,2021-11-26,Morning,07:13,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,5.3,7.72,0.0,,,24.0,28.3,Light green,0.17,,False,Dissolved Oxygen,Water exchange (inflow & outflow),False,
pond_b842374c,Nellore,2021-11-26,Morning,06:55,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,1.7,7.48,0.0,,,32.0,28.8,Light green,0.91,,False,Dissolved Oxygen,"Water exchange (inflow & outflow), Aeration for two days",True,False
pond_c8cfdcb5,West Godavari,2021-11-25,Evening,17:44,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,9.1,7.83,,,,19.0,31.1,Light brown,,,False,Turbidity,,,
pond_8a45828a,West Godavari,2021-11-25,Evening,17:18,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,8.3,7.93,,,,17.0,31.4,Light brown,,,False,Turbidity,,,
pond_a79fbbe7,West Godavari,2021-11-25,Evening,17:11,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,11.0,8.48,,,,15.0,30.7,Light green,,,False,Turbidity,,,
pond_c2428871,West Godavari,2021-11-25,Evening,17:09,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,9.1,8.06,,,,25.0,30.9,,,,True,,,,
pond_8a45828a,West Godavari,2021-11-25,Morning,07:32,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,3.3,7.53,0.05,,,17.0,29.4,Light brown,1.21,,False,Turbidity,,,
pond_a79fbbe7,West Godavari,2021-11-25,Morning,07:22,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,3.5,7.64,0.05,,,15.0,29.5,Light green,0.839,,False,Turbidity,,,
pond_c2428871,West Godavari,2021-11-25,Morning,06:58,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,4.1,7.56,0.05,,,28.0,29.9,,0.847,,True,,,,
pond_c8cfdcb5,West Godavari,2021-11-25,Morning,06:47,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,5.0,7.7,0.05,,,19.0,29.8,Light brown,0.633,,False,Turbidity,,,
pond_a296fb36,West Godavari,2021-11-23,Evening,17:49,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,8.3,7.85,,,,25.0,30.7,Light brown,,,True,,,,
pond_b37f4a76,West Godavari,2021-11-23,Evening,17:37,Ara v1 2 weekly,Treatment,Nikhil,,False,11.0,8.42,,,,15.0,31.1,Light green,,,False,Turbidity,,,
pond_a8a2b3a8,West Godavari,2021-11-23,Evening,17:30,Ara v1 2 weekly,Treatment,Nikhil,,False,8.5,8.0,,,,17.0,30.1,Light brown,,,False,Turbidity,,,
pond_3f61267e,West Godavari,2021-11-23,Evening,17:14,Ara v1 2 weekly,Treatment,Nikhil,,False,9.4,7.91,,,,18.0,29.8,Light brown,,,False,Turbidity,,,
pond_54d85974,West Godavari,2021-11-23,Evening,16:54,Ara v1 2 weekly,Treatment,Nikhil,,False,8.3,7.81,,,,25.0,29.9,Light brown,,,True,,,,
pond_a296fb36,West Godavari,2021-11-23,Morning,07:55,Ara v1 2 weekly,Treatment,Nikhil,,False,3.6,7.73,0.05,,,25.0,29.5,Light brown,1.332,,True,,,,
pond_b37f4a76,West Godavari,2021-11-23,Morning,07:22,Ara v1 2 weekly,Treatment,Nikhil,,False,4.9,8.43,0.05,,,15.0,29.0,Light green,0.517,,False,Turbidity,,,
pond_a8a2b3a8,West Godavari,2021-11-23,Morning,07:17,Ara v1 2 weekly,Treatment,Nikhil,,False,3.9,7.88,0.05,,,19.0,29.2,Light brown,0.292,,False,Turbidity,,,
pond_3f61267e,West Godavari,2021-11-23,Morning,06:56,Ara v1 2 weekly,Treatment,Nikhil,,False,3.8,7.83,0.05,,,18.0,29.4,Light brown,0.896,,False,Turbidity,,,
pond_54d85974,West Godavari,2021-11-23,Morning,06:36,Ara v1 2 weekly,Treatment,Nikhil,,False,3.9,7.79,0.05,,,27.0,29.2,Light brown,0.743,,True,,,,
pond_f3ee5c50,West Godavari,2021-11-22,Evening,17:34,Ara v1 2 weekly,Treatment,Nikhil,,False,10.0,8.23,,,,26.0,28.8,Light brown,,,True,,,,
pond_3238ce6b,West Godavari,2021-11-22,Evening,17:25,Ara v1 2 weekly,Treatment,Nikhil,,False,9.5,8.24,,,,24.0,29.3,Light brown,,,True,,,,
pond_d10c6be5,West Godavari,2021-11-22,Evening,17:08,Ara v1 2 weekly,Treatment,Nikhil,,False,9.6,8.2,,,,16.0,28.6,Light brown,,,False,Turbidity,,,
pond_6c237175,West Godavari,2021-11-22,Evening,17:01,Ara v1 2 weekly,Treatment,Nikhil,,False,11.1,9.54,,,,15.0,29.3,Light brown,,,False,"Ph, Turbidity",,,
pond_0630b31e,West Godavari,2021-11-22,Evening,16:49,Ara v1 2 weekly,Treatment,Nikhil,,False,10.8,8.16,,,,24.0,30.4,Light brown,,,True,,,,
pond_7d346c89,West Godavari,2021-11-22,Evening,16:35,Ara v1 2 weekly,Treatment,Nikhil,,False,8.9,8.3,,,,19.0,29.6,Light brown,,,False,Turbidity,,,
pond_0630b31e,West Godavari,2021-11-22,Morning,07:33,Ara v1 2 weekly,Treatment,Nikhil,,False,4.7,8.08,0.05,,,24.0,28.3,Light brown,1.292,,True,,,,
pond_6c237175,West Godavari,2021-11-22,Morning,07:27,Ara v1 2 weekly,Treatment,Nikhil,,False,3.2,7.99,0.05,,,15.0,28.2,Light brown,1.368,,False,Turbidity,,,
pond_7d346c89,West Godavari,2021-11-22,Morning,07:21,Ara v1 2 weekly,Treatment,Nikhil,,False,5.0,8.46,0.05,,,19.0,28.0,Light brown,0.277,,False,Turbidity,,,
pond_d10c6be5,West Godavari,2021-11-22,Morning,07:14,Ara v1 2 weekly,Treatment,Nikhil,,False,4.1,8.19,0.05,,,18.0,28.4,Light brown,1.412,,False,Turbidity,,,
pond_f3ee5c50,West Godavari,2021-11-22,Morning,06:54,Ara v1 2 weekly,Treatment,Nikhil,,False,4.8,8.45,0.05,,,26.0,28.0,Light brown,0.935,,True,,,,
pond_3238ce6b,West Godavari,2021-11-22,Morning,06:40,Ara v1 2 weekly,Treatment,Nikhil,,False,4.9,8.43,0.05,,,24.0,28.2,Light brown,0.219,,True,,,,
pond_b331fac4,West Godavari,2021-11-21,Evening,17:15,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,9.4,8.14,,,,23.0,27.5,Light brown,,,True,,,,
pond_b17567d5,West Godavari,2021-11-21,Evening,17:04,Ara v1 2 weekly,Treatment,Nikhil,,True,8.6,8.14,,,,17.0,28.4,Light brown,,,False,Turbidity,,,
pond_71014681,West Godavari,2021-11-21,Evening,16:35,Ara v1 2 weekly,Treatment,Nikhil,,False,8.7,7.6,,,,22.0,28.7,Light brown,,,True,,,,
pond_7fd480e0,West Godavari,2021-11-21,Evening,16:21,Ara v1 2 weekly,Treatment,Nikhil,,False,9.2,7.98,,,,19.0,29.2,Light brown,,,False,Turbidity,,,
pond_90a9bb25,West Godavari,2021-11-21,Evening,16:01,Ara v1 2 weekly,Treatment,Nikhil,,False,10.5,8.34,,,,16.0,30.2,Light brown,,,False,Turbidity,,,
pond_b17567d5,West Godavari,2021-11-21,Morning,07:44,Ara v1 2 weekly,Treatment,Nikhil,Hanna,True,3.2,7.81,0.05,,,17.0,27.6,Light brown,,Sunny,False,Turbidity,,True,True
pond_71014681,West Godavari,2021-11-21,Morning,07:34,Ara v1 2 weekly,Treatment,Nikhil,,False,4.5,8.31,0.05,,,22.0,27.3,Light brown,1.159,,True,,,,
pond_90a9bb25,West Godavari,2021-11-21,Morning,07:22,Ara v1 2 weekly,Treatment,Nikhil,,False,3.5,7.89,0.05,,,16.0,28.3,Light brown,1.0,,False,Turbidity,,,
pond_b331fac4,West Godavari,2021-11-21,Morning,07:15,Ara v1 2 weekly,Treatment,Nikhil,,False,4.1,8.09,0.05,,,26.0,27.0,Light brown,1.624,,True,,,,
pond_7fd480e0,West Godavari,2021-11-21,Morning,07:05,Ara v1 2 weekly,Treatment,Nikhil,,False,4.0,7.99,0.05,,,19.0,27.2,Light brown,0.935,,False,Turbidity,,,
pond_b17567d5,West Godavari,2021-11-18,Evening,17:20,Ara v1 2 weekly,Treatment,Nikhil,,False,6.0,8.04,,,,22.0,28.1,Light brown,,,False,Dissolved Oxygen,,,
pond_7127c135,West Godavari,2021-11-18,Evening,17:19,Ara v1 2 weekly,Treatment,Nikhil,,False,9.3,8.32,,,,15.0,27.8,Light brown,,,False,Turbidity,,,
pond_0b18540f,West Godavari,2021-11-18,Evening,17:17,Ara v1 2 weekly,Treatment,Nikhil,,False,8.1,7.92,,,,15.0,28.6,Light brown,,,False,Turbidity,,,
pond_b17567d5,West Godavari,2021-11-18,Morning,07:30,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,2.8,7.9,0.05,,,23.0,28.0,Light brown,2.041,Sunny,False,Dissolved Oxygen,Water exchange (inflow & outflow),True,
pond_7127c135,West Godavari,2021-11-18,Morning,07:24,Ara v1 2 weekly,Treatment,Nikhil,,False,4.0,8.2,0.05,,,15.0,27.4,Light brown,2.229,,False,Turbidity,,,
pond_0b18540f,West Godavari,2021-11-18,Morning,07:19,Ara v1 2 weekly,Treatment,Nikhil,,False,3.6,7.76,0.05,,,15.0,27.9,Light brown,2.268,,False,Turbidity,,,
pond_d01750af,Nellore,2021-11-17,Morning,07:45,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,4.6,8.04,,,,40.0,28.7,Light green,0.62,,True,,,,
pond_5f9e292b,West Godavari,2021-11-16,Evening,17:54,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,9.8,8.08,,,,17.0,29.6,Light brown,,,False,Turbidity,,,
pond_91c4302d,Nellore,2021-11-16,Evening,17:01,Ara v1 2 weekly,Control,Chandu,,False,7.8,8.36,,,,28.0,30.2,Light green,,,False,Dissolved Oxygen,,,
pond_c0b647c8,Nellore,2021-11-16,Evening,16:50,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,9.3,8.59,,,,36.0,30.1,Light green,,,False,Ph,,,
pond_a10e5445,Nellore,2021-11-16,Evening,16:33,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,12.6,8.61,,,,26.0,31.2,Light green,,,False,"Dissolved Oxygen, Ph",,,
pond_3be25c81,Nellore,2021-11-16,Evening,16:30,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,7.2,8.65,,,,24.0,30.1,Light green,,,False,"Dissolved Oxygen, Ph",,,
pond_5f9e292b,West Godavari,2021-11-16,Morning,09:33,Ara v1 2 weekly,Treatment,Nikhil,Hanna,False,4.3,8.51,0.0,,,17.0,28.7,Light brown,1.174,,False,"Ph, Turbidity",,,
pond_91c4302d,Nellore,2021-11-16,Morning,07:25,Ara v1 2 weekly,Control,Chandu,,False,3.3,8.12,,,,28.0,28.5,Light green,1.28,,True,,,,
pond_c0b647c8,Nellore,2021-11-16,Morning,07:16,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,4.1,8.39,,,,36.0,28.8,Light green,0.8,,True,,"Water exchange (inflow & outflow), Aeration for one day",True,
pond_a10e5445,Nellore,2021-11-16,Morning,07:07,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,2.8,8.32,,,,26.0,28.7,Light green,1.19,,False,Dissolved Oxygen,,,
pond_3be25c81,Nellore,2021-11-16,Morning,07:00,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,2.5,8.46,,,,24.0,28.4,Light green,0.92,,False,Dissolved Oxygen,,,
pond_7db27355,West Godavari,2021-11-15,Evening,17:39,Ara v1 2 weekly,Treatment,unknown,,False,8.4,7.68,0.05,,,21.0,30.9,,0.972,Rainy,True,,,,
pond_5773604b,Nellore,2021-11-15,Evening,17:35,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,8.4,8.7,,,,37.0,29.1,Light green,,,False,Ph,,,
pond_f3c7ba43,West Godavari,2021-11-15,Evening,17:26,Ara v1 2 weekly,Treatment,unknown,,False,8.1,8.0,0.05,,,19.0,29.2,,1.321,Rainy,False,Turbidity,,,
pond_9af26ee3,Nellore,2021-11-15,Evening,17:23,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,10.0,8.86,,,,28.0,29.3,Light green,,,False,Ph,,,
pond_cf53cb6f,Nellore,2021-11-15,Evening,17:14,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,7.3,8.45,,,,17.0,29.3,Light brown,,,False,"Dissolved Oxygen, Turbidity",,,
pond_c8cfdcb5,West Godavari,2021-11-15,Evening,13:26,Ara v1 2 weekly,Treatment,unknown,,False,9.7,7.9,0.05,,,18.0,31.1,,1.01,Rainy,False,Turbidity,,,
pond_5773604b,Nellore,2021-11-15,Morning,07:35,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,2.3,8.42,,,,37.0,27.9,Light green,0.67,,False,Dissolved Oxygen,,,
pond_9af26ee3,Nellore,2021-11-15,Morning,07:22,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,4.9,8.66,,,,28.0,28.0,Light green,0.6,,False,Ph,,,
pond_7db27355,West Godavari,2021-11-15,Morning,07:10,Ara v1 2 weekly,Treatment,unknown,,False,3.3,7.68,0.05,,,21.0,31.0,,0.972,,True,,,,
pond_cf53cb6f,Nellore,2021-11-15,Morning,07:08,Ara v1 2 weekly,Treatment,Chandu,Taiwan,False,3.6,8.21,,,,17.0,28.0,Light brown,0.56,,False,Turbidity,,,
pond_f3c7ba43,West Godavari,2021-11-15,Morning,06:56,Ara v1 2 weekly,Treatment,unknown,,False,3.7,8.0,0.05,,,17.0,27.8,,1.231,,False,Turbidity,,,
pond_c8cfdcb5,West Godavari,2021-11-15,Morning,06:14,Ara v1 2 weekly,Treatment,unknown,,False,4.3,7.92,0.05,,,19.0,30.2,,1.021,,False,Turbidity,,,
pond_cf53cb6f,Nellore,2021-11-14,Evening,17:30,Ara v1 2 weekly,Treatment,unknown,,False,,,,,,32.0,32.8,,,,True,,,,
pond_2f7733e2,Nellore,2021-11-14,Evening,17:09,Ara v1 2 weekly,Treatment,unknown,,False,9.8,8.38,,,,,29.3,,0.74,,True,,,,
pond_43720001,Nellore,2021-11-14,Evening,17:03,Ara v1 2 weekly,Treatment,unknown,,False,5.8,8.31,,,,,29.1,,0.62,,False,Dissolved Oxygen,Aeration for one day,,
pond_1c92418d,Nellore,2021-11-14,Evening,16:53,Ara v1 2 weekly,Control,unknown,,False,5.2,8.19,,,,,28.8,,0.91,,False,Dissolved Oxygen,,,
pond_43720001,Nellore,2021-11-14,Morning,07:19,Ara v1 2 weekly,Treatment,unknown,,False,1.8,8.27,,,,22.0,27.4,,0.62,,False,Dissolved Oxygen,Aeration for one day,,
pond_2f7733e2,Nellore,2021-11-14,Morning,07:12,Ara v1 2 weekly,Treatment,unknown,,False,2.0,8.14,,,,34.0,27.4,,0.74,,False,Dissolved Oxygen,,,
pond_1c92418d,Nellore,2021-11-14,Morning,06:56,Ara v1 2 weekly,Control,unknown,,False,1.3,7.93,,,,44.0,27.6,,0.91,,False,Dissolved Oxygen,,,
pond_373669d6,Nellore,2021-11-13,Evening,17:39,Ara v1 2 weekly,Treatment,unknown,,False,7.8,8.47,,,,,28.4,,1.02,,False,Dissolved Oxygen,,,
pond_fde7b1e2,Nellore,2021-11-13,Evening,17:18,Ara v1 2 weekly,Treatment,unknown,,False,9.8,8.5,,,,,29.1,,0.75,,True,,,,
pond_da579dd5,Nellore,2021-11-13,Evening,16:52,Ara v1 2 weekly,Treatment,unknown,,False,8.0,8.47,,,,,28.8,,0.75,,True,,,,
pond_419f7325,Nellore,2021-11-13,Evening,16:41,Ara v1 2 weekly,Treatment,unknown,,False,8.0,8.47,,,,,28.4,,0.6,,True,,,,
pond_373669d6,Nellore,2021-11-13,Morning,07:23,Ara v1 2 weekly,Treatment,unknown,,False,2.6,8.18,0.0,,,85.0,26.7,,1.02,,False,"Dissolved Oxygen, Turbidity",,,
pond_fde7b1e2,Nellore,2021-11-13,Morning,06:58,Ara v1 2 weekly,Treatment,unknown,,False,2.6,8.24,0.0,,,78.0,26.6,,0.75,,False,"Dissolved Oxygen, Turbidity",,,
pond_da579dd5,Nellore,2021-11-13,Morning,06:45,Ara v1 2 weekly,Treatment,unknown,,False,4.4,8.31,0.0,,,26.0,26.1,,0.74,,True,,,,
pond_419f7325,Nellore,2021-11-13,Morning,06:26,Ara v1 2 weekly,Treatment,unknown,,False,4.4,8.31,0.0,,,79.0,26.4,,0.6,,False,Turbidity,,,
pond_299152dc,Nellore,2021-11-12,Evening,17:33,Ara v1 2 weekly,Treatment,unknown,,False,6.4,8.21,,,,,25.1,,0.92,,False,Dissolved Oxygen,,,
pond_b842374c,Nellore,2021-11-12,Evening,17:19,Ara v1 2 weekly,Treatment,unknown,,False,5.8,8.27,,,,,25.2,,1.02,,False,Dissolved Oxygen,,,
pond_891bf2fe,Nellore,2021-11-12,Evening,16:43,Ara v1 2 weekly,Treatment,unknown,,False,7.5,7.82,,,,,25.5,,1.1,,False,Dissolved Oxygen,,,
pond_299152dc,Nellore,2021-11-12,Morning,07:10,Ara v1 2 weekly,Treatment,unknown,,False,4.3,8.26,0.0,,,22.0,25.2,,0.98,,True,,,,
pond_b842374c,Nellore,2021-11-12,Morning,06:53,Ara v1 2 weekly,Treatment,unknown,,False,4.3,8.32,0.0,,,33.0,25.2,,0.81,,True,,,,
pond_891bf2fe,Nellore,2021-11-12,Morning,06:10,Ara v1 2 weekly,Treatment,unknown,,False,1.6,8.0,0.0,,,36.0,25.2,,1.1,,False,Dissolved Oxygen,,,
pond_7b5c9c53,West Godavari,2021-11-11,Evening,17:26,Ara v1 2 weekly,Treatment,unknown,,False,7.0,7.99,0.05,,,9.0,28.0,,0.498,,False,"Dissolved Oxygen, Turbidity",Water exchange (inflow & outflow),,
